1.125 -71.7237 141.573 -85 50 1.35045e-08 2.35814e-05 2.61054e-09 0.019446 -69.7814 2e-05 1.14288e-14 2.08406e-08 3.04928e-09 2.60715e-09 0.660756 0.667625 0.875169 -0.000345992 -7.49632e-05 -3.86734e-05 -2.88035e-06 0.000313277 -3.17742e-07 2.48485e-05 0.00632959 0.00195681 5.00595e-05 2 54.4 2.5 10 140 
1.15 -71.7307 141.572 -85 50 1.35038e-08 2.35796e-05 2.59937e-09 0.019446 -69.7814 2e-05 1.14235e-14 2.08384e-08 3.04921e-09 2.59598e-09 0.660756 0.667625 0.875187 -0.00027713 -6.42565e-06 -3.88464e-05 -2.88032e-06 0.00031305 -3.16405e-07 2.48418e-05 0.00632951 0.00195421 5.00608e-05 2 54.4 2.5 10 140 
1.175 -71.7365 141.572 -85 50 1.35031e-08 2.35776e-05 2.58907e-09 0.019446 -69.7814 2e-05 1.14173e-14 2.08358e-08 3.04914e-09 2.58569e-09 0.660756 0.667625 0.875208 -0.000234308 3.61165e-05 -3.89849e-05 -2.88024e-06 0.00031286 -3.1517e-07 2.48344e-05 0.00632942 0.00195187 5.00621e-05 2 54.4 2.5 10 140 
1.2 -71.7417 141.572 -85 50 1.35022e-08 2.35754e-05 2.57985e-09 0.019446 -69.7814 2e-05 1.14105e-14 2.0833e-08 3.04906e-09 2.57648e-09 0.660756 0.667625 0.875229 -0.000206733 6.34379e-05 -3.91021e-05 -2.88013e-06 0.000312692 -3.14062e-07 2.48264e-05 0.00632933 0.00194978 5.00634e-05 2 54.4 2.5 10 140 
1.225 -71.7464 141.571 -85 50 1.35013e-08 2.3573e-05 2.57164e-09 0.019446 -69.7814 2e-05 1.14032e-14 2.08299e-08 3.04897e-09 2.56827e-09 0.660756 0.667625 0.875253 -0.000188309 8.16262e-05 -3.92055e-05 -2.88e-06 0.000312539 -3.13076e-07 2.48179e-05 0.00632924 0.0019479 5.00647e-05 2 54.4 2.5 10 140 
1.25 -71.7508 141.571 -85 50 1.35003e-08 2.35705e-05 2.56428e-09 0.019446 -69.7814 2e-05 1.13954e-14 2.08267e-08 3.04888e-09 2.56092e-09 0.660756 0.667625 0.875277 -0.000175482 9.42284e-05 -3.92996e-05 -2.87985e-06 0.000312394 -3.12192e-07 2.4809e-05 0.00632913 0.00194619 5.00661e-05 2 54.4 2.5 10 140 
1.275 -71.7549 141.571 -85 50 1.34992e-08 2.35678e-05 2.55762e-09 0.019446 -69.7814 2e-05 1.13872e-14 2.08232e-08 3.04878e-09 2.55427e-09 0.660756 0.667625 0.875303 -0.000166147 0.000103348 -3.93874e-05 -2.87968e-06 0.000312255 -3.11393e-07 2.47997e-05 0.00632902 0.00194462 5.00674e-05 2 54.4 2.5 10 140 
1.3 -71.7589 141.57 -85 50 1.34981e-08 2.3565e-05 2.55151e-09 0.019446 -69.7814 2e-05 1.13787e-14 2.08196e-08 3.04867e-09 2.54816e-09 0.660756 0.667625 0.875329 -0.00015903 0.000110255 -3.94704e-05 -2.87949e-06 0.000312119 -3.10659e-07 2.47899e-05 0.00632891 0.00194316 5.00687e-05 2 54.4 2.5 10 140 
1.325 -71.7627 141.57 -85 50 1.3497e-08 2.3562e-05 2.54583e-09 0.019446 -69.7814 2e-05 1.13697e-14 2.08159e-08 3.04856e-09 2.54249e-09 0.660757 0.667626 0.875357 -0.000153344 0.000115736 -3.955e-05 -2.8793e-06 0.000311987 -3.09978e-07 2.47799e-05 0.00632879 0.00194178 5.007e-05 2 54.4 2.5 10 140 
1.35 -71.7665 141.57 -85 50 1.34958e-08 2.3559e-05 2.5405e-09 0.019446 -69.7814 2e-05 1.13605e-14 2.0812e-08 3.04845e-09 2.53716e-09 0.660757 0.667626 0.875385 -0.000148594 0.000120285 -3.96266e-05 -2.87909e-06 0.000311856 -3.09338e-07 2.47695e-05 0.00632867 0.00194047 5.00713e-05 2 54.4 2.5 10 140 
